#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2016-03-12-19-00-04
ts	uid	id_orig_h	id_orig_p	id_resp_h	id_resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
1457827845.329630	CKfl2n3wVg83cKNjc2	10.180.226.118	51970	54.240.190.164	80	12	GET	ecx.images-amazon.com	/images/I/91FpuqjcOaL._UY500_UX375_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	20702	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl8dbP3HJKsH5fz1sf	image/jpeg
1457827856.921715	C6q2U31pIyL6WMgZld	10.180.226.118	52321	54.240.190.213	80	12	GET	ecx.images-amazon.com	/images/I/91bFcrPS-pL._UY500_UX375_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	22927	200	OK	-	-	-	(empty)	-	-	-	-	-	FFiLOt2qxhs2rQ2Tbf	image/jpeg
1457827856.924005	Cjin471vH093kyye3	10.180.226.118	53354	54.240.190.175	80	11	GET	ecx.images-amazon.com	/images/I/91Oj3z5vVjL._UY500_UX375_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	22643	200	OK	-	-	-	(empty)	-	-	-	-	-	FOTyvN2KVrFBNa7NTa	image/jpeg
1457827856.921724	CBG14q2sfgOq3n8xtb	10.180.226.118	52324	54.240.190.213	80	9	GET	ecx.images-amazon.com	/images/I/912bQH8p3lL._UY500_UX375_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	15581	200	OK	-	-	-	(empty)	-	-	-	-	-	F758gY3DXBDrCoibo6	image/jpeg
1457827856.942928	CKfl2n3wVg83cKNjc2	10.180.226.118	51970	54.240.190.164	80	13	GET	ecx.images-amazon.com	/images/I/71qogNdrdFL._UY500_UX375_PJStripe-Prime-Only-500px,TopLeft,0,0_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	20432	200	OK	-	-	-	(empty)	-	-	-	-	-	FZv56c3gCl3LKLtswi	image/jpeg
1457827857.042556	CBG14q2sfgOq3n8xtb	10.180.226.118	52324	54.240.190.213	80	10	GET	ecx.images-amazon.com	/images/I/91Stx+i-JYL._UY500_UX375_UY275_RI_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	23754	200	OK	-	-	-	(empty)	-	-	-	-	-	FvGUKR2sWAYhD57uhg	image/jpeg
1457827866.378058	Cjin471vH093kyye3	10.180.226.118	53354	54.240.190.175	80	12	GET	ecx.images-amazon.com	/images/I/51-+kIqKqvL._UR375,500_V2_V1_SX225_SY300_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	24570	200	OK	-	-	-	(empty)	-	-	-	-	-	F6Dxya1Yesxx2ClcMd	image/jpeg
1457827866.386083	C6q2U31pIyL6WMgZld	10.180.226.118	52321	54.240.190.213	80	13	GET	ecx.images-amazon.com	/images/I/51-+kIqKqvL._UR375,500_V2_V1_SX112_SY149_.jpg	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	7356	200	OK	-	-	-	(empty)	-	-	-	-	-	FWlYM51VllQE59wmZh	image/jpeg
1457827868.975937	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/manifest	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	307855	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqudk5W0tETf8MZVi	application/xml
1457827868.802736	CNmve31BmXO2HZR7j2	10.180.226.118	48249	54.192.37.205	80	1	GET	dmqdd6hw24ucf.cloudfront.net	/f1c2/f162/56c6/454e-9d06-3db310efc6aa/fa8c63bc-3c1b-4194-bd48-4090fe6bdbc6.srt	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	127427	200	OK	-	-	-	(empty)	-	-	-	-	-	FvIyf7cufvsvd57ad	text/plain
1457827869.050078	CDWZD13kl4M5WOlmp	10.180.226.118	58814	54.192.37.221	80	1	GET	d25xi40x97liuc.cloudfront.net	/08d8/10dd/4f84/4df7-b8cb-09f7d76104bc/b4b43aa2-1c61-434e-bc35-fb6e22122662_320w.bif?Expires=1457863864&Signature=fswObjRR~usEHed08KS7e9~AKKlHzmDGl1bCNDhB4TQDUoX9YyjnGhxnrmJlCy-XjiQSFqPexlJipTQi3bIYOPXSPoMCRyn5~RbWjb98mjZgdctoju3xTvB3YwhJVkp1FJS6pFOyTPjcGnaq25cxuu6urfsarsdTK0xBHBBm5J-l5yxaIDXDFUIpFbJ7jwT4XEnGVg5Y1NlWYL0Or40MyL0qFFncvbGvp1i-6~PvQhaTvSJbVb38sFy6Thj-VP9WIuHilYWR1IskN4rMV~v4W5YRwiXnoqvd~ljmX2Pc2MyVSnMojvosE62DziYl5WIscXyrjL~6F2tEMsSpEpq53Q__&Key-Pair-Id=APKAJIYEUF5P2E3CCYTA	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	5461480	200	OK	-	-	-	(empty)	-	-	-	-	-	F5y3jQ3AGzzv8rdkOe	-
1457827876.219628	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	2	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=0)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16585	200	OK	-	-	-	(empty)	-	-	-	-	-	Fop0G2HimIO6UrDh9	-
1457827876.357281	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	3	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(300000)/Fragments(video=0)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	59207	200	OK	-	-	-	(empty)	-	-	-	-	-	F4szP83e8jOD2RTntk	-
1457827876.511516	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	4	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(450000)/Fragments(video=20020000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	114486	200	OK	-	-	-	(empty)	-	-	-	-	-	FuDwsC3imsN4BIHic	-
1457827876.676612	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	5	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=20053333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16607	200	OK	-	-	-	(empty)	-	-	-	-	-	FZ3EFG2zphlhqXmxe	-
1457827876.796956	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	6	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(600000)/Fragments(video=40040000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	198946	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb453J3vo7ygBSWiz3	-
1457827877.093028	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	7	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=40106666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16655	200	OK	-	-	-	(empty)	-	-	-	-	-	FyDU8u3u3CoH3CT4jj	-
1457827877.218544	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	8	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(600000)/Fragments(video=60060000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	190660	200	OK	-	-	-	(empty)	-	-	-	-	-	FLU2RB1Un1tKpfTala	-
1457827877.542882	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	9	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=60160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16626	200	OK	-	-	-	(empty)	-	-	-	-	-	FItk5x12HKjd1OALqe	-
1457827877.697429	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	10	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(600000)/Fragments(video=80080000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	173770	200	OK	-	-	-	(empty)	-	-	-	-	-	FumqAtBUAocP0m2wb	-
1457827877.940664	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	11	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=80213333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16604	200	OK	-	-	-	(empty)	-	-	-	-	-	FSOAjl2bvfwli40r8i	-
1457827878.053179	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	12	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(1350000)/Fragments(video=100100000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	510738	200	OK	-	-	-	(empty)	-	-	-	-	-	F3CntV2sKt2pViGnj6	-
1457827878.720882	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	13	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=100266666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16618	200	OK	-	-	-	(empty)	-	-	-	-	-	FYZqYa2zqSZLWxxMpg	-
1457827878.806244	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	14	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=120120000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	610790	200	OK	-	-	-	(empty)	-	-	-	-	-	FU3umi1Hm1iIR6bQdi	-
1457827879.407458	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	15	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=120320000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16622	200	OK	-	-	-	(empty)	-	-	-	-	-	FNRxvIKSpR4zhOLIb	-
1457827879.729303	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	16	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=140140000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	708284	200	OK	-	-	-	(empty)	-	-	-	-	-	F61vzq2QLNh4CZ6vT9	-
1457827880.477469	CF1axr1JDShvucx7yk	10.180.226.118	52675	23.67.242.26	80	1	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/manifest?deviceTypeID=A3VN4E5F7BBC7S&deviceID=19D2AC004218&firmware=fmw:037.00E09044A-app:5.17&format=xml	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	65636	200	OK	-	-	-	(empty)	-	-	-	-	-	FhNZz53xlseXR56dW8	application/xml
1457827880.523198	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	17	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=140373333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16614	200	OK	-	-	-	(empty)	-	-	-	-	-	FCyh8R1awWUGVEDKh1	-
1457827880.715078	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	18	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=160160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	463378	200	OK	-	-	-	(empty)	-	-	-	-	-	FdxxoJ25LfvwccGws3	-
1457827881.258068	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	19	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=160426666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16612	200	OK	-	-	-	(empty)	-	-	-	-	-	FYf0mr4eT4Euy1xW01	-
1457827881.353044	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	20	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=180180000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	404057	200	OK	-	-	-	(empty)	-	-	-	-	-	FyoJhF3jpFTUFaaFh9	-
1457827881.944417	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	21	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=180480000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16637	200	OK	-	-	-	(empty)	-	-	-	-	-	FpMje52mCbUVGwY4E1	-
1457827882.107804	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	22	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=200200000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	384098	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpl3ux4U4XaNohI7cl	-
1457827882.759891	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	23	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=200533333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16627	200	OK	-	-	-	(empty)	-	-	-	-	-	FKybb61lnskETaWTK2	-
1457827883.146606	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	24	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=220220000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	437774	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm7RWq4omf2Tb57hud	-
1457827884.379490	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	25	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=220586666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16625	200	OK	-	-	-	(empty)	-	-	-	-	-	F5v2w62P5w7hdgkbyl	-
1457827884.636835	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	26	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=240240000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	482727	200	OK	-	-	-	(empty)	-	-	-	-	-	FmZ8ef4ijEyDLGhR43	-
1457827885.786651	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	27	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=240640000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16604	200	OK	-	-	-	(empty)	-	-	-	-	-	FQnepd43sYLe8AQ0C3	-
1457827886.032157	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	28	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=260260000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	401764	200	OK	-	-	-	(empty)	-	-	-	-	-	FwshRf3sgApUfn6Zsk	-
1457827887.199786	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	29	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=260693333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16652	200	OK	-	-	-	(empty)	-	-	-	-	-	FUYGrQ3erWgCJRfeMc	-
1457827887.368542	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	30	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=280280000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	372814	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa1vwaqBhhVpsPez4	-
1457827887.920112	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	31	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=280746666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16614	200	OK	-	-	-	(empty)	-	-	-	-	-	FZFp7K6WoUMFOiQWg	-
1457827888.087505	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	32	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=300300000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	443971	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv7ylD3bYkCUFzuog	-
1457827888.573450	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	33	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=300800000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16602	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv6uBQ1VnQmwTQxS77	-
1457827888.690360	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	34	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=320320000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	172940	200	OK	-	-	-	(empty)	-	-	-	-	-	FGUhDq1FrhUf8YBebl	-
1457827888.926419	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	35	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=320853333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16593	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb4wz03DPd1XR7pyx5	-
1457827889.074781	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	36	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=340340000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502867	200	OK	-	-	-	(empty)	-	-	-	-	-	FPNebQfOmaf0DY4xe	-
1457827889.609305	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	37	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=340906666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16651	200	OK	-	-	-	(empty)	-	-	-	-	-	FeLhAUyO2anZ8s9w6	-
1457827889.713909	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	38	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=360360000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502867	200	OK	-	-	-	(empty)	-	-	-	-	-	FMVGP52aOQVXgIQoI5	-
1457827890.226755	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	39	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=360960000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16612	200	OK	-	-	-	(empty)	-	-	-	-	-	F4Z73H3RYGbrkkRxg	-
1457827890.365020	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	40	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=380380000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502903	200	OK	-	-	-	(empty)	-	-	-	-	-	Fel3U84oD2gC8xNvZ9	-
1457827890.892907	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	41	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=381013333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16156	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj9dkb3laLRNnBQs49	-
1457827891.041683	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	42	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=400400000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502921	200	OK	-	-	-	(empty)	-	-	-	-	-	F2m87E3aNDCmZrrcIb	-
1457827891.559353	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	43	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=401066666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16894	200	OK	-	-	-	(empty)	-	-	-	-	-	Felq1g2uEuF2NYwdy2	-
